date,region,property_type,baseline,index_value
Apr-81,"Vancouver, British Columbia",School,"Index, 2002=100",58.3
Apr-81,"Vancouver, British Columbia",School,"Index, 2002=100",54.8
Jul-81,Seven census metropolitan area composite,Office,"Index, 2002=100",61.5
Jul-81,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",56.7
Jul-81,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",62.7
Jul-81,Seven census metropolitan area composite,Light factory,"Index, 2002=100",53.1
Jul-81,Seven census metropolitan area composite,School,"Index, 2002=100",59.9
Jul-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",70.8
Jul-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",76.2
Jul-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",82.0
Jul-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",53.4
Jul-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",52.9
Jul-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",72.0
Jul-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",72.6
Jul-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",77.1
Jul-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",54.5
Jul-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",55.5
Jul-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",68.7
Jul-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",68.5
Jul-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",72.6
Jul-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",61.9
Jul-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",56.6
Jul-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",64.0
Jul-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",77.0
Jul-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",71.9
Jul-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",49.0
Jul-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",49.4
Jul-81,"Halifax, Nova Scotia",School,"Index, 2002=100",66.3
Jul-81,"Halifax, Nova Scotia",School,"Index, 2002=100",81.1
Jul-81,"Halifax, Nova Scotia",School,"Index, 2002=100",74.1
Jul-81,"Halifax, Nova Scotia",School,"Index, 2002=100",52.2
Jul-81,"Halifax, Nova Scotia",School,"Index, 2002=100",51.6
Jul-81,"Montréal, Quebec",Office,"Index, 2002=100",58.7
Jul-81,"Montréal, Quebec",Office,"Index, 2002=100",64.9
Jul-81,"Montréal, Quebec",Office,"Index, 2002=100",59.8
Jul-81,"Montréal, Quebec",Office,"Index, 2002=100",53.5
Jul-81,"Montréal, Quebec",Office,"Index, 2002=100",49.9
Jul-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",62.1
Jul-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",62.7
Jul-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",64.1
Jul-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",52.2
Jul-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",54.8
Jul-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",61.6
Jul-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",60.7
Jul-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",61.8
Jul-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",63.9
Jul-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",58.4
Jul-81,"Montréal, Quebec",Light factory,"Index, 2002=100",55.8
Jul-81,"Montréal, Quebec",Light factory,"Index, 2002=100",60.9
Jul-81,"Montréal, Quebec",Light factory,"Index, 2002=100",56.8
Jul-81,"Montréal, Quebec",Light factory,"Index, 2002=100",53.0
Jul-81,"Montréal, Quebec",Light factory,"Index, 2002=100",53.0
Jul-81,"Montréal, Quebec",School,"Index, 2002=100",57.3
Jul-81,"Montréal, Quebec",School,"Index, 2002=100",58.4
Jul-81,"Montréal, Quebec",School,"Index, 2002=100",60.0
Jul-81,"Montréal, Quebec",School,"Index, 2002=100",55.3
Jul-81,"Montréal, Quebec",School,"Index, 2002=100",50.0
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",50.5
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",46.4
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",56.7
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",46.8
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",51.0
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",52.4
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",52.4
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",52.8
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",46.6
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",54.3
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",52.2
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",49.6
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",50.4
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",61.8
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",63.1
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",47.9
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",53.3
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",48.7
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",45.3
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",53.1
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",50.7
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",51.2
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",54.2
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",48.5
Jul-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",45.4
Jul-81,"Toronto, Ontario",Office,"Index, 2002=100",49.6
Jul-81,"Toronto, Ontario",Office,"Index, 2002=100",47.2
Jul-81,"Toronto, Ontario",Office,"Index, 2002=100",54.4
Jul-81,"Toronto, Ontario",Office,"Index, 2002=100",47.1
Jul-81,"Toronto, Ontario",Office,"Index, 2002=100",46.4
Jul-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",45.7
Jul-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",44.6
Jul-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",45.5
Jul-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",45.8
Jul-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",52.2
Jul-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",49.9
Jul-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",48.3
Jul-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",48.3
Jul-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",56.5
Jul-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",56.7
Jul-81,"Toronto, Ontario",Light factory,"Index, 2002=100",43.9
Jul-81,"Toronto, Ontario",Light factory,"Index, 2002=100",48.3
Jul-81,"Toronto, Ontario",Light factory,"Index, 2002=100",41.0
Jul-81,"Toronto, Ontario",Light factory,"Index, 2002=100",46.7
Jul-81,"Toronto, Ontario",Light factory,"Index, 2002=100",44.9
Jul-81,"Toronto, Ontario",School,"Index, 2002=100",49.6
Jul-81,"Toronto, Ontario",School,"Index, 2002=100",52.5
Jul-81,"Toronto, Ontario",School,"Index, 2002=100",51.2
Jul-81,"Toronto, Ontario",School,"Index, 2002=100",46.0
Jul-81,"Toronto, Ontario",School,"Index, 2002=100",44.9
Jul-81,"Calgary, Alberta",Office,"Index, 2002=100",69.4
Jul-81,"Calgary, Alberta",Office,"Index, 2002=100",63.4
Jul-81,"Calgary, Alberta",Office,"Index, 2002=100",74.3
Jul-81,"Calgary, Alberta",Office,"Index, 2002=100",58.9
Jul-81,"Calgary, Alberta",Office,"Index, 2002=100",78.4
Jul-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",71.6
Jul-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",64.9
Jul-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",71.6
Jul-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",63.2
Jul-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",71.4
Jul-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",72.2
Jul-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",63.7
Jul-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",69.0
Jul-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",69.3
Jul-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",72.9
Jul-81,"Calgary, Alberta",Light factory,"Index, 2002=100",69.6
Jul-81,"Calgary, Alberta",Light factory,"Index, 2002=100",64.5
Jul-81,"Calgary, Alberta",Light factory,"Index, 2002=100",75.4
Jul-81,"Calgary, Alberta",Light factory,"Index, 2002=100",62.7
Jul-81,"Calgary, Alberta",Light factory,"Index, 2002=100",68.8
Jul-81,"Calgary, Alberta",School,"Index, 2002=100",66.6
Jul-81,"Calgary, Alberta",School,"Index, 2002=100",64.6
Jul-81,"Calgary, Alberta",School,"Index, 2002=100",70.8
Jul-81,"Calgary, Alberta",School,"Index, 2002=100",58.7
Jul-81,"Calgary, Alberta",School,"Index, 2002=100",65.8
Jul-81,"Edmonton, Alberta",Office,"Index, 2002=100",67.9
Jul-81,"Edmonton, Alberta",Office,"Index, 2002=100",67.3
Jul-81,"Edmonton, Alberta",Office,"Index, 2002=100",71.1
Jul-81,"Edmonton, Alberta",Office,"Index, 2002=100",60.2
Jul-81,"Edmonton, Alberta",Office,"Index, 2002=100",68.0
Jul-81,"Edmonton, Alberta",Warehouse,"Index, 2002=100",75.8
Jul-81,"Edmonton, Alberta",Warehouse,"Index, 2002=100",69.5
Jul-81,"Edmonton, Alberta",Warehouse,"Index, 2002=100",76.4
Jul-81,"Edmonton, Alberta",Warehouse,"Index, 2002=100",65.1
Jul-81,"Edmonton, Alberta",Warehouse,"Index, 2002=100",71.4
Jul-81,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",74.7
Jul-81,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",68.7
Jul-81,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",72.4
Jul-81,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",70.0
Jul-81,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",57.3
Jul-81,"Edmonton, Alberta",Light factory,"Index, 2002=100",69.8
Jul-81,"Edmonton, Alberta",Light factory,"Index, 2002=100",69.8
Jul-81,"Edmonton, Alberta",Light factory,"Index, 2002=100",74.7
Jul-81,"Edmonton, Alberta",Light factory,"Index, 2002=100",63.8
Jul-81,"Edmonton, Alberta",Light factory,"Index, 2002=100",61.0
Jul-81,"Edmonton, Alberta",School,"Index, 2002=100",67.4
Jul-81,"Edmonton, Alberta",School,"Index, 2002=100",70.1
Jul-81,"Edmonton, Alberta",School,"Index, 2002=100",70.3
Jul-81,"Edmonton, Alberta",School,"Index, 2002=100",60.6
Jul-81,"Edmonton, Alberta",School,"Index, 2002=100",61.9
Jul-81,"Vancouver, British Columbia",Office,"Index, 2002=100",63.6
Jul-81,"Vancouver, British Columbia",Office,"Index, 2002=100",64.2
Jul-81,"Vancouver, British Columbia",Office,"Index, 2002=100",64.6
Jul-81,"Vancouver, British Columbia",Office,"Index, 2002=100",55.1
Jul-81,"Vancouver, British Columbia",Office,"Index, 2002=100",61.9
Jul-81,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",72.4
Jul-81,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",64.4
Jul-81,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",69.5
Jul-81,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",67.6
Jul-81,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",67.6
Jul-81,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",68.3
Jul-81,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",62.5
Jul-81,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",64.0
Jul-81,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",69.8
Jul-81,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",60.2
Jul-81,"Vancouver, British Columbia",Light factory,"Index, 2002=100",63.4
Jul-81,"Vancouver, British Columbia",Light factory,"Index, 2002=100",64.0
Jul-81,"Vancouver, British Columbia",Light factory,"Index, 2002=100",63.5
Jul-81,"Vancouver, British Columbia",Light factory,"Index, 2002=100",64.7
Jul-81,"Vancouver, British Columbia",Light factory,"Index, 2002=100",56.6
Jul-81,"Vancouver, British Columbia",School,"Index, 2002=100",63.3
Jul-81,"Vancouver, British Columbia",School,"Index, 2002=100",65.0
Jul-81,"Vancouver, British Columbia",School,"Index, 2002=100",64.0
Jul-81,"Vancouver, British Columbia",School,"Index, 2002=100",59.9
Jul-81,"Vancouver, British Columbia",School,"Index, 2002=100",56.6
Oct-81,Seven census metropolitan area composite,Office,"Index, 2002=100",63.8
Oct-81,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",59.3
Oct-81,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",64.9
Oct-81,Seven census metropolitan area composite,Light factory,"Index, 2002=100",55.5
Oct-81,Seven census metropolitan area composite,School,"Index, 2002=100",61.8
Oct-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",72.7
Oct-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",79.4
Oct-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",83.9
Oct-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",54.2
Oct-81,"Halifax, Nova Scotia",Office,"Index, 2002=100",54.0
Oct-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",73.8
Oct-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",75.3
Oct-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",78.5
Oct-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",55.3
Oct-81,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",57.1
Oct-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",70.0
Oct-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",71.3
Oct-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",73.9
Oct-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",62.5
Oct-81,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",57.4
Oct-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",65.2
Oct-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",79.3
Oct-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",73.5
Oct-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",49.5
Oct-81,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",50.5
Oct-81,"Halifax, Nova Scotia",School,"Index, 2002=100",67.9
Oct-81,"Halifax, Nova Scotia",School,"Index, 2002=100",84.9
Oct-81,"Halifax, Nova Scotia",School,"Index, 2002=100",75.5
Oct-81,"Halifax, Nova Scotia",School,"Index, 2002=100",52.8
Oct-81,"Halifax, Nova Scotia",School,"Index, 2002=100",52.8
Oct-81,"Montréal, Quebec",Office,"Index, 2002=100",60.7
Oct-81,"Montréal, Quebec",Office,"Index, 2002=100",69.7
Oct-81,"Montréal, Quebec",Office,"Index, 2002=100",61.3
Oct-81,"Montréal, Quebec",Office,"Index, 2002=100",54.1
Oct-81,"Montréal, Quebec",Office,"Index, 2002=100",50.5
Oct-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",63.3
Oct-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",65.5
Oct-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",64.8
Oct-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",52.8
Oct-81,"Montréal, Quebec",Warehouse,"Index, 2002=100",55.2
Oct-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",63.1
Oct-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",64.2
Oct-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",62.8
Oct-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",65.7
Oct-81,"Montréal, Quebec",Shopping centre,"Index, 2002=100",59.9
Oct-81,"Montréal, Quebec",Light factory,"Index, 2002=100",57.6
Oct-81,"Montréal, Quebec",Light factory,"Index, 2002=100",63.9
Oct-81,"Montréal, Quebec",Light factory,"Index, 2002=100",58.6
Oct-81,"Montréal, Quebec",Light factory,"Index, 2002=100",53.7
Oct-81,"Montréal, Quebec",Light factory,"Index, 2002=100",53.6
Oct-81,"Montréal, Quebec",School,"Index, 2002=100",58.6
Oct-81,"Montréal, Quebec",School,"Index, 2002=100",61.8
Oct-81,"Montréal, Quebec",School,"Index, 2002=100",61.4
Oct-81,"Montréal, Quebec",School,"Index, 2002=100",56.0
Oct-81,"Montréal, Quebec",School,"Index, 2002=100",50.5
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",51.9
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",46.9
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",58.4
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",48.1
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",53.6
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",53.3
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",53.3
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",54.3
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",48.0
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",54.4
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",52.9
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",50.0
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",51.7
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",63.4
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",64.7
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",49.1
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",54.0
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",50.5
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",46.3
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",54.6
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",51.6
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",52.1
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",55.0
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",49.2
Oct-81,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",46.8
Oct-81,"Toronto, Ontario",Office,"Index, 2002=100",51.9
Oct-81,"Toronto, Ontario",Office,"Index, 2002=100",51.3
Oct-81,"Toronto, Ontario",Office,"Index, 2002=100",56.8
Oct-81,"Toronto, Ontario",Office,"Index, 2002=100",47.5
Oct-81,"Toronto, Ontario",Office,"Index, 2002=100",47.6
Oct-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",48.1
Oct-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",48.8
Oct-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",47.9
Oct-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",46.1
Oct-81,"Toronto, Ontario",Warehouse,"Index, 2002=100",52.6
Oct-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",51.9
Oct-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",52.7
Oct-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",49.9
Oct-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",57.0
Oct-81,"Toronto, Ontario",Shopping centre,"Index, 2002=100",56.8
Oct-81,"Toronto, Ontario",Light factory,"Index, 2002=100",46.3
Oct-81,"Toronto, Ontario",Light factory,"Index, 2002=100",53.0
Oct-81,"Toronto, Ontario",Light factory,"Index, 2002=100",43.9
Oct-81,"Toronto, Ontario",Light factory,"Index, 2002=100",46.9
Oct-81,"Toronto, Ontario",Light factory,"Index, 2002=100",45.8
Oct-81,"Toronto, Ontario",School,"Index, 2002=100",51.3
Oct-81,"Toronto, Ontario",School,"Index, 2002=100",57.2
Oct-81,"Toronto, Ontario",School,"Index, 2002=100",52.7
Oct-81,"Toronto, Ontario",School,"Index, 2002=100",46.3
Oct-81,"Toronto, Ontario",School,"Index, 2002=100",45.7
Oct-81,"Calgary, Alberta",Office,"Index, 2002=100",70.8
Oct-81,"Calgary, Alberta",Office,"Index, 2002=100",63.5
Oct-81,"Calgary, Alberta",Office,"Index, 2002=100",74.8
Oct-81,"Calgary, Alberta",Office,"Index, 2002=100",60.3
Oct-81,"Calgary, Alberta",Office,"Index, 2002=100",82.1
Oct-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",72.4
Oct-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",65.8
Oct-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",72.5
Oct-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",64.2
Oct-81,"Calgary, Alberta",Warehouse,"Index, 2002=100",72.3
Oct-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",73.2
Oct-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",64.3
Oct-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",69.9
Oct-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",71.0
Oct-81,"Calgary, Alberta",Shopping centre,"Index, 2002=100",74.8
Oct-81,"Calgary, Alberta",Light factory,"Index, 2002=100",70.3
Oct-81,"Calgary, Alberta",Light factory,"Index, 2002=100",65.1
Oct-81,"Calgary, Alberta",Light factory,"Index, 2002=100",76.1
Oct-81,"Calgary, Alberta",Light factory,"Index, 2002=100",63.2
Oct-81,"Calgary, Alberta",Light factory,"Index, 2002=100",69.5
Oct-81,"Calgary, Alberta",School,"Index, 2002=100",67.9
Oct-81,"Calgary, Alberta",School,"Index, 2002=100",64.9
Oct-81,"Calgary, Alberta",School,"Index, 2002=100",70.2
Oct-81,"Calgary, Alberta",School,"Index, 2002=100",59.9
Oct-81,"Calgary, Alberta",School,"Index, 2002=100",68.7
Oct-81,"Edmonton, Alberta",Office,"Index, 2002=100",70.9
Oct-81,"Edmonton, Alberta",Office,"Index, 2002=100",70.6
Oct-81,"Edmonton, Alberta",Office,"Index, 2002=100",75.0
